,input,target,contact_vertex,train_sample
1003,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher36_y_angle180.ply,1066,True
1004,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher36_x_angle180.ply,1066,True
1005,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher36_z_angle270.ply,1066,True
1006,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher36_y_angle270.ply,1066,True
1007,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher36_x_angle270.ply,1066,True
1008,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher37_z_angle0.ply,1066,True
1009,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher37_y_angle0.ply,1066,True
1010,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher37_x_angle0.ply,1066,True
1011,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher37_z_angle90.ply,1066,True
1012,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher37_y_angle90.ply,1066,True
1013,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher37_x_angle90.ply,1066,True
1014,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher37_z_angle180.ply,1066,True
1015,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher37_y_angle180.ply,1066,True
1016,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher37_x_angle180.ply,1066,True
1017,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher37_z_angle270.ply,1066,True
1018,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher37_y_angle270.ply,1066,True
1019,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher37_x_angle270.ply,1066,True
1020,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher38_z_angle0.ply,1066,True
1021,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher38_y_angle0.ply,1066,True
1022,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher38_x_angle0.ply,1066,True
1023,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher38_z_angle90.ply,1066,True
1024,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher38_y_angle90.ply,1066,True
1025,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher38_x_angle90.ply,1066,True
1026,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher38_z_angle180.ply,1066,True
1027,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher38_y_angle180.ply,1066,True
1028,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher38_x_angle180.ply,1066,True
1029,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher38_z_angle270.ply,1066,True
1030,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher38_y_angle270.ply,1066,True
1031,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher38_x_angle270.ply,1066,True
1032,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher39_z_angle0.ply,1066,True
1033,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher39_y_angle0.ply,1066,True
1034,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher39_x_angle0.ply,1066,True
1035,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher39_z_angle90.ply,1066,True
1036,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher39_y_angle90.ply,1066,True
1037,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher39_x_angle90.ply,1066,True
1038,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher39_z_angle180.ply,1066,True
1039,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher39_y_angle180.ply,1066,True
1040,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher39_x_angle180.ply,1066,True
1041,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher39_z_angle270.ply,1066,True
1042,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher39_y_angle270.ply,1066,True
1043,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher39_x_angle270.ply,1066,True
1044,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher40_z_angle0.ply,1066,True
1045,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher40_y_angle0.ply,1066,True
1046,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher40_x_angle0.ply,1066,True
1047,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher40_z_angle90.ply,1066,True
1048,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher40_y_angle90.ply,1066,True
1049,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher40_x_angle90.ply,1066,True
1050,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher40_z_angle180.ply,1066,True
1051,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher40_y_angle180.ply,1066,True
1052,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher40_x_angle180.ply,1066,True
1053,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher40_z_angle270.ply,1066,True
1054,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher40_y_angle270.ply,1066,True
1055,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher40_x_angle270.ply,1066,True
1056,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher41_z_angle0.ply,1066,True
1057,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher41_y_angle0.ply,1066,True
1058,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher41_x_angle0.ply,1066,True
1059,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher41_z_angle90.ply,1066,True
1060,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher41_y_angle90.ply,1066,True
1061,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher41_x_angle90.ply,1066,True
1062,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher41_z_angle180.ply,1066,True
1063,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher41_y_angle180.ply,1066,True
1064,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher41_x_angle180.ply,1066,True
1065,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher41_z_angle270.ply,1066,True
1066,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher41_y_angle270.ply,1066,True
1067,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher41_x_angle270.ply,1066,True
1068,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher42_z_angle0.ply,1066,True
1069,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher42_y_angle0.ply,1066,True
1070,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher42_x_angle0.ply,1066,True
1071,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher42_z_angle90.ply,1066,True
1072,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher42_y_angle90.ply,1066,True
1073,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher42_x_angle90.ply,1066,True
1074,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher42_z_angle180.ply,1066,True
1075,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher42_y_angle180.ply,1066,True
1076,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher42_x_angle180.ply,1066,True
1077,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher42_z_angle270.ply,1066,True
1078,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher42_y_angle270.ply,1066,True
1079,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher42_x_angle270.ply,1066,True
1080,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher43_z_angle0.ply,1066,True
1081,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher43_y_angle0.ply,1066,True
1082,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher43_x_angle0.ply,1066,True
1083,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher43_z_angle90.ply,1066,True
1084,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher43_y_angle90.ply,1066,True
1085,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher43_x_angle90.ply,1066,True
1086,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher43_z_angle180.ply,1066,True
1087,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher43_y_angle180.ply,1066,True
1088,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher43_x_angle180.ply,1066,True
1089,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher43_z_angle270.ply,1066,True
1090,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher43_y_angle270.ply,1066,True
1091,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher43_x_angle270.ply,1066,True
1092,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher44_z_angle0.ply,1066,True
1093,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher44_y_angle0.ply,1066,True
1094,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher44_x_angle0.ply,1066,True
1095,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher44_z_angle90.ply,1066,True
1096,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher44_y_angle90.ply,1066,True
1097,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher44_x_angle90.ply,1066,True
1098,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher44_z_angle180.ply,1066,True
1099,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher44_y_angle180.ply,1066,True
1100,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher44_x_angle180.ply,1066,True
1101,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher44_z_angle270.ply,1066,True
1102,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher44_y_angle270.ply,1066,True
1103,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher44_x_angle270.ply,1066,True
1104,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher45_z_angle0.ply,1066,True
1105,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher45_y_angle0.ply,1066,True
1106,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher45_x_angle0.ply,1066,True
1107,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher45_z_angle90.ply,1066,True
1108,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher45_y_angle90.ply,1066,True
1109,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher45_x_angle90.ply,1066,True
1110,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher45_z_angle180.ply,1066,True
1111,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher45_y_angle180.ply,1066,True
1112,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher45_x_angle180.ply,1066,True
1113,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher45_z_angle270.ply,1066,True
1114,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher45_y_angle270.ply,1066,True
1115,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher45_x_angle270.ply,1066,True
1116,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher46_z_angle0.ply,1066,True
1117,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher46_y_angle0.ply,1066,True
1118,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher46_x_angle0.ply,1066,True
1119,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher46_z_angle90.ply,1066,True
1120,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher46_y_angle90.ply,1066,True
1121,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher46_x_angle90.ply,1066,True
1122,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher46_z_angle180.ply,1066,True
1123,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher46_y_angle180.ply,1066,True
1124,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher46_x_angle180.ply,1066,True
1125,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher46_z_angle270.ply,1066,True
1126,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher46_y_angle270.ply,1066,True
1127,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher46_x_angle270.ply,1066,True
1128,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher47_z_angle0.ply,1066,True
1129,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher47_y_angle0.ply,1066,True
1130,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher47_x_angle0.ply,1066,True
1131,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher47_z_angle90.ply,1066,True
1132,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher47_y_angle90.ply,1066,True
1133,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher47_x_angle90.ply,1066,True
1134,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher47_z_angle180.ply,1066,True
1135,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher47_y_angle180.ply,1066,True
1136,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher47_x_angle180.ply,1066,True
1137,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher47_z_angle270.ply,1066,True
1138,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher47_y_angle270.ply,1066,True
1139,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher47_x_angle270.ply,1066,True
1140,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher48_z_angle0.ply,1066,True
1141,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher48_y_angle0.ply,1066,True
1142,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher48_x_angle0.ply,1066,True
1143,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher48_z_angle90.ply,1066,True
1144,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher48_y_angle90.ply,1066,True
1145,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher48_x_angle90.ply,1066,True
1146,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher48_z_angle180.ply,1066,True
1147,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher48_y_angle180.ply,1066,True
1148,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher48_x_angle180.ply,1066,True
1149,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher48_z_angle270.ply,1066,True
1150,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher48_y_angle270.ply,1066,True
1151,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher48_x_angle270.ply,1066,True
1152,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher49_z_angle0.ply,1066,True
1153,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher49_y_angle0.ply,1066,True
1154,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher49_x_angle0.ply,1066,True
1155,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher49_z_angle90.ply,1066,True
1156,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher49_y_angle90.ply,1066,True
1157,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher49_x_angle90.ply,1066,True
1158,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher49_z_angle180.ply,1066,True
1159,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher49_y_angle180.ply,1066,True
1160,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher49_x_angle180.ply,1066,True
1161,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher49_z_angle270.ply,1066,True
1162,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher49_y_angle270.ply,1066,True
1163,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher49_x_angle270.ply,1066,True
1164,./data/cube/side_center_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_Rotated/cube_crusher50_z_angle0.ply,1066,True
1165,./data/cube/side_center_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_Rotated/cube_crusher50_y_angle0.ply,1066,True
1166,./data/cube/side_center_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_Rotated/cube_crusher50_x_angle0.ply,1066,True
1167,./data/cube/side_center_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_Rotated/cube_crusher50_z_angle90.ply,1066,True
1168,./data/cube/side_center_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_Rotated/cube_crusher50_y_angle90.ply,1066,True
1169,./data/cube/side_center_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_Rotated/cube_crusher50_x_angle90.ply,1066,True
1170,./data/cube/side_center_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_Rotated/cube_crusher50_z_angle180.ply,1066,True
1171,./data/cube/side_center_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_Rotated/cube_crusher50_y_angle180.ply,1066,True
1172,./data/cube/side_center_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_Rotated/cube_crusher50_x_angle180.ply,1066,True
1173,./data/cube/side_center_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_Rotated/cube_crusher50_z_angle270.ply,1066,True
1174,./data/cube/side_center_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_Rotated/cube_crusher50_y_angle270.ply,1066,True
1175,./data/cube/side_center_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_Rotated/cube_crusher50_x_angle270.ply,1066,True
1176,./data/cube/side_center_top_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_top_Rotated/cube_crusher2_z_angle0.ply,2702,True
1177,./data/cube/side_center_top_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_top_Rotated/cube_crusher2_y_angle0.ply,2702,True
1178,./data/cube/side_center_top_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_top_Rotated/cube_crusher2_x_angle0.ply,2702,True
1179,./data/cube/side_center_top_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_top_Rotated/cube_crusher2_z_angle90.ply,2702,True
1180,./data/cube/side_center_top_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_top_Rotated/cube_crusher2_y_angle90.ply,2702,True
1181,./data/cube/side_center_top_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_top_Rotated/cube_crusher2_x_angle90.ply,2702,True
1182,./data/cube/side_center_top_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_top_Rotated/cube_crusher2_z_angle180.ply,2702,True
1183,./data/cube/side_center_top_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_top_Rotated/cube_crusher2_y_angle180.ply,2702,True
1184,./data/cube/side_center_top_Rotated/cube_crusher1_x_angle180.ply,./data/cube/side_center_top_Rotated/cube_crusher2_x_angle180.ply,2702,True
1185,./data/cube/side_center_top_Rotated/cube_crusher1_z_angle270.ply,./data/cube/side_center_top_Rotated/cube_crusher2_z_angle270.ply,2702,True
1186,./data/cube/side_center_top_Rotated/cube_crusher1_y_angle270.ply,./data/cube/side_center_top_Rotated/cube_crusher2_y_angle270.ply,2702,True
1187,./data/cube/side_center_top_Rotated/cube_crusher1_x_angle270.ply,./data/cube/side_center_top_Rotated/cube_crusher2_x_angle270.ply,2702,True
1188,./data/cube/side_center_top_Rotated/cube_crusher1_z_angle0.ply,./data/cube/side_center_top_Rotated/cube_crusher3_z_angle0.ply,2702,True
1189,./data/cube/side_center_top_Rotated/cube_crusher1_y_angle0.ply,./data/cube/side_center_top_Rotated/cube_crusher3_y_angle0.ply,2702,True
1190,./data/cube/side_center_top_Rotated/cube_crusher1_x_angle0.ply,./data/cube/side_center_top_Rotated/cube_crusher3_x_angle0.ply,2702,True
1191,./data/cube/side_center_top_Rotated/cube_crusher1_z_angle90.ply,./data/cube/side_center_top_Rotated/cube_crusher3_z_angle90.ply,2702,True
1192,./data/cube/side_center_top_Rotated/cube_crusher1_y_angle90.ply,./data/cube/side_center_top_Rotated/cube_crusher3_y_angle90.ply,2702,True
1193,./data/cube/side_center_top_Rotated/cube_crusher1_x_angle90.ply,./data/cube/side_center_top_Rotated/cube_crusher3_x_angle90.ply,2702,True
1194,./data/cube/side_center_top_Rotated/cube_crusher1_z_angle180.ply,./data/cube/side_center_top_Rotated/cube_crusher3_z_angle180.ply,2702,True
1195,./data/cube/side_center_top_Rotated/cube_crusher1_y_angle180.ply,./data/cube/side_center_top_Rotated/cube_crusher3_y_angle180.ply,2702,True
