input,target,contact_vertex,set
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/22.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/23.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/24.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/25.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/26.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/27.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/28.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/29.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/30.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/31.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/32.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/33.stl,130,train
data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/0.stl,data/cube_original/<Vector(-0.1500_-0.0250_0.0500)>/34.stl,130,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/1.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/2.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/3.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/4.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/5.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/6.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/7.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/8.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/9.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/10.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/11.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/12.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/13.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/14.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/15.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/16.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/17.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/18.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/19.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/20.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/21.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/22.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/23.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/24.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/25.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/26.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/27.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/28.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/29.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/30.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/31.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/32.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/33.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/34.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/35.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/36.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/37.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/38.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/39.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/40.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/41.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/42.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/43.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/44.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/45.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/46.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/47.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/48.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/49.stl,229,train
data/cube_original/<Vector(0.1125_0.1000_0.1500)>/0.stl,data/cube_original/<Vector(0.1125_0.1000_0.1500)>/50.stl,229,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/1.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/2.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/3.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/4.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/5.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/6.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/7.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/8.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/9.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/10.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/11.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/12.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/13.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/14.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/15.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/16.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/17.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/18.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/19.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/20.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/21.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/22.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/23.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/24.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/25.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/26.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/27.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/28.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/29.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/30.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/31.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/32.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/33.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/34.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/35.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/36.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/37.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/38.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/39.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/40.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/41.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/42.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/43.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/44.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/45.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/46.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/47.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/48.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/49.stl,57,train
data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/0.stl,data/cube_original/<Vector(0.0000_-0.1000_0.0750)>/50.stl,57,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/1.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/2.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/3.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/4.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/5.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/6.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/7.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/8.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/9.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/10.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/11.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/12.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/13.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/14.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/15.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/16.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/17.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/18.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/19.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/20.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/21.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/22.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/23.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/24.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/25.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/26.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/27.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/28.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/29.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/30.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/31.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/32.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/33.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/34.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/35.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/36.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/37.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/38.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/39.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/40.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/41.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/42.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/43.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/44.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/45.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/46.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/47.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/48.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/49.stl,291,train
data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/0.stl,data/cube_original/<Vector(-0.1500_0.0500_0.1500)>/50.stl,291,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/1.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/2.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/3.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/4.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/5.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/6.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/7.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/8.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/9.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/10.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/11.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/12.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/13.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/14.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/15.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/16.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/17.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/18.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/19.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/20.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/21.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/22.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/23.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/24.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/25.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/26.stl,311,train
data/cube_original/<Vector(0.0750_0.1000_0.1000)>/0.stl,data/cube_original/<Vector(0.0750_0.1000_0.1000)>/27.stl,311,train
