input,target,contact_vertex,set
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/19.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/20.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/21.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/22.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/23.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/24.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/25.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/26.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/27.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/28.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/29.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/30.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/31.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/32.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/33.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/34.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/35.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/36.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/37.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/38.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/39.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/40.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/41.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/42.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/43.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/44.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/45.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/46.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/47.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/48.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/49.stl,517,train
data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/0.stl,data/duck_dataset/<Vector(-0.0273_0.1469_-0.0010)>/50.stl,517,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/1.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/2.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/3.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/4.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/5.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/6.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/7.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/8.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/9.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/10.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/11.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/12.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/13.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/14.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/15.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/16.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/17.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/18.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/19.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/20.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/21.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/22.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/23.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/24.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/25.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/26.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/27.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/28.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/29.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/30.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/31.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/32.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/33.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/34.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/35.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/36.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/37.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/38.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/39.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/40.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/41.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/42.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/43.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/44.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/45.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/46.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/47.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/48.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/49.stl,306,train
data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/0.stl,data/duck_dataset/<Vector(0.0000_-0.1200_0.0814)>/50.stl,306,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/1.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/2.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/3.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/4.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/5.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/6.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/7.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/8.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/9.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/10.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/11.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/12.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/13.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/14.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/15.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/16.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/17.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/18.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/19.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/20.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/21.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/22.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/23.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/24.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/25.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/26.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/27.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/28.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/29.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/30.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/31.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/32.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/33.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/34.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/35.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/36.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/37.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/38.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/39.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/40.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/41.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/42.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/43.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/44.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/45.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/46.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/47.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/48.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/49.stl,587,train
data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/0.stl,data/duck_dataset/<Vector(-0.0625_-0.0174_0.1733)>/50.stl,587,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/1.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/2.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/3.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/4.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/5.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/6.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/7.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/8.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/9.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/10.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/11.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/12.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/13.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/14.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/15.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/16.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/17.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/18.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/19.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/20.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/21.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/22.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/23.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/24.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/25.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/26.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/27.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/28.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/29.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/30.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/31.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/32.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/33.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/34.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/35.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/36.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/37.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/38.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/39.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/40.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/41.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/42.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/43.stl,591,train
data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/0.stl,data/duck_dataset/<Vector(-0.0230_-0.0310_0.2071)>/44.stl,591,train
