,input,target,contact_vertex,train_sample
1071,data/cube/20_Rotated/0_z_angle90.stl,data/cube/20_Rotated/40_z_angle90.stl,28,True
1072,data/cube/20_Rotated/0_y_angle90.stl,data/cube/20_Rotated/40_y_angle90.stl,28,True
1073,data/cube/20_Rotated/0_x_angle90.stl,data/cube/20_Rotated/40_x_angle90.stl,28,True
1074,data/cube/20_Rotated/0_z_angle180.stl,data/cube/20_Rotated/40_z_angle180.stl,28,True
1075,data/cube/20_Rotated/0_y_angle180.stl,data/cube/20_Rotated/40_y_angle180.stl,28,True
1076,data/cube/20_Rotated/0_x_angle180.stl,data/cube/20_Rotated/40_x_angle180.stl,28,True
1077,data/cube/20_Rotated/0_z_angle270.stl,data/cube/20_Rotated/40_z_angle270.stl,28,True
1078,data/cube/20_Rotated/0_y_angle270.stl,data/cube/20_Rotated/40_y_angle270.stl,28,True
1079,data/cube/20_Rotated/0_x_angle270.stl,data/cube/20_Rotated/40_x_angle270.stl,28,True
1080,data/cube/20_Rotated/0_z_angle0.stl,data/cube/20_Rotated/41_z_angle0.stl,28,True
1081,data/cube/20_Rotated/0_y_angle0.stl,data/cube/20_Rotated/41_y_angle0.stl,28,True
1082,data/cube/20_Rotated/0_x_angle0.stl,data/cube/20_Rotated/41_x_angle0.stl,28,True
1083,data/cube/20_Rotated/0_z_angle90.stl,data/cube/20_Rotated/41_z_angle90.stl,28,True
1084,data/cube/20_Rotated/0_y_angle90.stl,data/cube/20_Rotated/41_y_angle90.stl,28,True
1085,data/cube/20_Rotated/0_x_angle90.stl,data/cube/20_Rotated/41_x_angle90.stl,28,True
1086,data/cube/20_Rotated/0_z_angle180.stl,data/cube/20_Rotated/41_z_angle180.stl,28,True
1087,data/cube/20_Rotated/0_y_angle180.stl,data/cube/20_Rotated/41_y_angle180.stl,28,True
1088,data/cube/20_Rotated/0_x_angle180.stl,data/cube/20_Rotated/41_x_angle180.stl,28,True
1089,data/cube/20_Rotated/0_z_angle270.stl,data/cube/20_Rotated/41_z_angle270.stl,28,True
1090,data/cube/20_Rotated/0_y_angle270.stl,data/cube/20_Rotated/41_y_angle270.stl,28,True
1091,data/cube/20_Rotated/0_x_angle270.stl,data/cube/20_Rotated/41_x_angle270.stl,28,True
1092,data/cube/20_Rotated/0_z_angle0.stl,data/cube/20_Rotated/42_z_angle0.stl,28,True
1093,data/cube/20_Rotated/0_y_angle0.stl,data/cube/20_Rotated/42_y_angle0.stl,28,True
1094,data/cube/20_Rotated/0_x_angle0.stl,data/cube/20_Rotated/42_x_angle0.stl,28,True
1095,data/cube/20_Rotated/0_z_angle90.stl,data/cube/20_Rotated/42_z_angle90.stl,28,True
1096,data/cube/20_Rotated/0_y_angle90.stl,data/cube/20_Rotated/42_y_angle90.stl,28,True
1097,data/cube/20_Rotated/0_x_angle90.stl,data/cube/20_Rotated/42_x_angle90.stl,28,True
1098,data/cube/20_Rotated/0_z_angle180.stl,data/cube/20_Rotated/42_z_angle180.stl,28,True
1099,data/cube/20_Rotated/0_y_angle180.stl,data/cube/20_Rotated/42_y_angle180.stl,28,True
1100,data/cube/20_Rotated/0_x_angle180.stl,data/cube/20_Rotated/42_x_angle180.stl,28,True
1101,data/cube/20_Rotated/0_z_angle270.stl,data/cube/20_Rotated/42_z_angle270.stl,28,True
1102,data/cube/20_Rotated/0_y_angle270.stl,data/cube/20_Rotated/42_y_angle270.stl,28,True
1103,data/cube/20_Rotated/0_x_angle270.stl,data/cube/20_Rotated/42_x_angle270.stl,28,True
1104,data/cube/20_Rotated/0_z_angle0.stl,data/cube/20_Rotated/43_z_angle0.stl,28,True
1105,data/cube/20_Rotated/0_y_angle0.stl,data/cube/20_Rotated/43_y_angle0.stl,28,True
1106,data/cube/20_Rotated/0_x_angle0.stl,data/cube/20_Rotated/43_x_angle0.stl,28,True
1107,data/cube/20_Rotated/0_z_angle90.stl,data/cube/20_Rotated/43_z_angle90.stl,28,True
1108,data/cube/20_Rotated/0_y_angle90.stl,data/cube/20_Rotated/43_y_angle90.stl,28,True
1109,data/cube/20_Rotated/0_x_angle90.stl,data/cube/20_Rotated/43_x_angle90.stl,28,True
1110,data/cube/20_Rotated/0_z_angle180.stl,data/cube/20_Rotated/43_z_angle180.stl,28,True
1111,data/cube/20_Rotated/0_y_angle180.stl,data/cube/20_Rotated/43_y_angle180.stl,28,True
1112,data/cube/20_Rotated/0_x_angle180.stl,data/cube/20_Rotated/43_x_angle180.stl,28,True
1113,data/cube/20_Rotated/0_z_angle270.stl,data/cube/20_Rotated/43_z_angle270.stl,28,True
1114,data/cube/20_Rotated/0_y_angle270.stl,data/cube/20_Rotated/43_y_angle270.stl,28,True
1115,data/cube/20_Rotated/0_x_angle270.stl,data/cube/20_Rotated/43_x_angle270.stl,28,True
1116,data/cube/20_Rotated/0_z_angle0.stl,data/cube/20_Rotated/44_z_angle0.stl,28,True
1117,data/cube/20_Rotated/0_y_angle0.stl,data/cube/20_Rotated/44_y_angle0.stl,28,True
1118,data/cube/20_Rotated/0_x_angle0.stl,data/cube/20_Rotated/44_x_angle0.stl,28,True
1119,data/cube/20_Rotated/0_z_angle90.stl,data/cube/20_Rotated/44_z_angle90.stl,28,True
1120,data/cube/20_Rotated/0_y_angle90.stl,data/cube/20_Rotated/44_y_angle90.stl,28,True
1121,data/cube/20_Rotated/0_x_angle90.stl,data/cube/20_Rotated/44_x_angle90.stl,28,True
1122,data/cube/20_Rotated/0_z_angle180.stl,data/cube/20_Rotated/44_z_angle180.stl,28,True
1123,data/cube/20_Rotated/0_y_angle180.stl,data/cube/20_Rotated/44_y_angle180.stl,28,True
1124,data/cube/20_Rotated/0_x_angle180.stl,data/cube/20_Rotated/44_x_angle180.stl,28,True
1125,data/cube/20_Rotated/0_z_angle270.stl,data/cube/20_Rotated/44_z_angle270.stl,28,True
1126,data/cube/20_Rotated/0_y_angle270.stl,data/cube/20_Rotated/44_y_angle270.stl,28,True
1127,data/cube/20_Rotated/0_x_angle270.stl,data/cube/20_Rotated/44_x_angle270.stl,28,True
1128,data/cube/20_Rotated/0_z_angle0.stl,data/cube/20_Rotated/45_z_angle0.stl,28,True
1129,data/cube/20_Rotated/0_y_angle0.stl,data/cube/20_Rotated/45_y_angle0.stl,28,True
1130,data/cube/20_Rotated/0_x_angle0.stl,data/cube/20_Rotated/45_x_angle0.stl,28,True
1131,data/cube/20_Rotated/0_z_angle90.stl,data/cube/20_Rotated/45_z_angle90.stl,28,True
1132,data/cube/20_Rotated/0_y_angle90.stl,data/cube/20_Rotated/45_y_angle90.stl,28,True
1133,data/cube/20_Rotated/0_x_angle90.stl,data/cube/20_Rotated/45_x_angle90.stl,28,True
1134,data/cube/20_Rotated/0_z_angle180.stl,data/cube/20_Rotated/45_z_angle180.stl,28,True
1135,data/cube/20_Rotated/0_y_angle180.stl,data/cube/20_Rotated/45_y_angle180.stl,28,True
1136,data/cube/20_Rotated/0_x_angle180.stl,data/cube/20_Rotated/45_x_angle180.stl,28,True
1137,data/cube/20_Rotated/0_z_angle270.stl,data/cube/20_Rotated/45_z_angle270.stl,28,True
1138,data/cube/20_Rotated/0_y_angle270.stl,data/cube/20_Rotated/45_y_angle270.stl,28,True
1139,data/cube/20_Rotated/0_x_angle270.stl,data/cube/20_Rotated/45_x_angle270.stl,28,True
1140,data/cube/20_Rotated/0_z_angle0.stl,data/cube/20_Rotated/46_z_angle0.stl,28,True
1141,data/cube/20_Rotated/0_y_angle0.stl,data/cube/20_Rotated/46_y_angle0.stl,28,True
1142,data/cube/20_Rotated/0_x_angle0.stl,data/cube/20_Rotated/46_x_angle0.stl,28,True
1143,data/cube/20_Rotated/0_z_angle90.stl,data/cube/20_Rotated/46_z_angle90.stl,28,True
1144,data/cube/20_Rotated/0_y_angle90.stl,data/cube/20_Rotated/46_y_angle90.stl,28,True
1145,data/cube/20_Rotated/0_x_angle90.stl,data/cube/20_Rotated/46_x_angle90.stl,28,True
1146,data/cube/20_Rotated/0_z_angle180.stl,data/cube/20_Rotated/46_z_angle180.stl,28,True
1147,data/cube/20_Rotated/0_y_angle180.stl,data/cube/20_Rotated/46_y_angle180.stl,28,True
1148,data/cube/20_Rotated/0_x_angle180.stl,data/cube/20_Rotated/46_x_angle180.stl,28,True
1149,data/cube/20_Rotated/0_z_angle270.stl,data/cube/20_Rotated/46_z_angle270.stl,28,True
1150,data/cube/20_Rotated/0_y_angle270.stl,data/cube/20_Rotated/46_y_angle270.stl,28,True
1151,data/cube/20_Rotated/0_x_angle270.stl,data/cube/20_Rotated/46_x_angle270.stl,28,True
1152,data/cube/20_Rotated/0_z_angle0.stl,data/cube/20_Rotated/47_z_angle0.stl,28,True
1153,data/cube/20_Rotated/0_y_angle0.stl,data/cube/20_Rotated/47_y_angle0.stl,28,True
1154,data/cube/20_Rotated/0_x_angle0.stl,data/cube/20_Rotated/47_x_angle0.stl,28,True
1155,data/cube/20_Rotated/0_z_angle90.stl,data/cube/20_Rotated/47_z_angle90.stl,28,True
1156,data/cube/20_Rotated/0_y_angle90.stl,data/cube/20_Rotated/47_y_angle90.stl,28,True
1157,data/cube/20_Rotated/0_x_angle90.stl,data/cube/20_Rotated/47_x_angle90.stl,28,True
1158,data/cube/20_Rotated/0_z_angle180.stl,data/cube/20_Rotated/47_z_angle180.stl,28,True
1159,data/cube/20_Rotated/0_y_angle180.stl,data/cube/20_Rotated/47_y_angle180.stl,28,True
1160,data/cube/20_Rotated/0_x_angle180.stl,data/cube/20_Rotated/47_x_angle180.stl,28,True
1161,data/cube/20_Rotated/0_z_angle270.stl,data/cube/20_Rotated/47_z_angle270.stl,28,True
1162,data/cube/20_Rotated/0_y_angle270.stl,data/cube/20_Rotated/47_y_angle270.stl,28,True
1163,data/cube/20_Rotated/0_x_angle270.stl,data/cube/20_Rotated/47_x_angle270.stl,28,True
1164,data/cube/20_Rotated/0_z_angle0.stl,data/cube/20_Rotated/48_z_angle0.stl,28,True
1165,data/cube/20_Rotated/0_y_angle0.stl,data/cube/20_Rotated/48_y_angle0.stl,28,True
1166,data/cube/20_Rotated/0_x_angle0.stl,data/cube/20_Rotated/48_x_angle0.stl,28,True
1167,data/cube/20_Rotated/0_z_angle90.stl,data/cube/20_Rotated/48_z_angle90.stl,28,True
1168,data/cube/20_Rotated/0_y_angle90.stl,data/cube/20_Rotated/48_y_angle90.stl,28,True
1169,data/cube/20_Rotated/0_x_angle90.stl,data/cube/20_Rotated/48_x_angle90.stl,28,True
1170,data/cube/20_Rotated/0_z_angle180.stl,data/cube/20_Rotated/48_z_angle180.stl,28,True
1171,data/cube/20_Rotated/0_y_angle180.stl,data/cube/20_Rotated/48_y_angle180.stl,28,True
1172,data/cube/20_Rotated/0_x_angle180.stl,data/cube/20_Rotated/48_x_angle180.stl,28,True
1173,data/cube/20_Rotated/0_z_angle270.stl,data/cube/20_Rotated/48_z_angle270.stl,28,True
1174,data/cube/20_Rotated/0_y_angle270.stl,data/cube/20_Rotated/48_y_angle270.stl,28,True
1175,data/cube/20_Rotated/0_x_angle270.stl,data/cube/20_Rotated/48_x_angle270.stl,28,True
1176,data/cube/20_Rotated/0_z_angle0.stl,data/cube/20_Rotated/49_z_angle0.stl,28,True
1177,data/cube/20_Rotated/0_y_angle0.stl,data/cube/20_Rotated/49_y_angle0.stl,28,True
1178,data/cube/20_Rotated/0_x_angle0.stl,data/cube/20_Rotated/49_x_angle0.stl,28,True
1179,data/cube/20_Rotated/0_z_angle90.stl,data/cube/20_Rotated/49_z_angle90.stl,28,True
1180,data/cube/20_Rotated/0_y_angle90.stl,data/cube/20_Rotated/49_y_angle90.stl,28,True
1181,data/cube/20_Rotated/0_x_angle90.stl,data/cube/20_Rotated/49_x_angle90.stl,28,True
1182,data/cube/20_Rotated/0_z_angle180.stl,data/cube/20_Rotated/49_z_angle180.stl,28,True
1183,data/cube/20_Rotated/0_y_angle180.stl,data/cube/20_Rotated/49_y_angle180.stl,28,True
1184,data/cube/20_Rotated/0_x_angle180.stl,data/cube/20_Rotated/49_x_angle180.stl,28,True
1185,data/cube/20_Rotated/0_z_angle270.stl,data/cube/20_Rotated/49_z_angle270.stl,28,True
1186,data/cube/20_Rotated/0_y_angle270.stl,data/cube/20_Rotated/49_y_angle270.stl,28,True
1187,data/cube/20_Rotated/0_x_angle270.stl,data/cube/20_Rotated/49_x_angle270.stl,28,True
1188,data/cube/20_Rotated/0_z_angle0.stl,data/cube/20_Rotated/50_z_angle0.stl,28,True
1189,data/cube/20_Rotated/0_y_angle0.stl,data/cube/20_Rotated/50_y_angle0.stl,28,True
1190,data/cube/20_Rotated/0_x_angle0.stl,data/cube/20_Rotated/50_x_angle0.stl,28,True
1191,data/cube/20_Rotated/0_z_angle90.stl,data/cube/20_Rotated/50_z_angle90.stl,28,True
1192,data/cube/20_Rotated/0_y_angle90.stl,data/cube/20_Rotated/50_y_angle90.stl,28,True
1193,data/cube/20_Rotated/0_x_angle90.stl,data/cube/20_Rotated/50_x_angle90.stl,28,True
1194,data/cube/20_Rotated/0_z_angle180.stl,data/cube/20_Rotated/50_z_angle180.stl,28,True
1195,data/cube/20_Rotated/0_y_angle180.stl,data/cube/20_Rotated/50_y_angle180.stl,28,True
1196,data/cube/20_Rotated/0_x_angle180.stl,data/cube/20_Rotated/50_x_angle180.stl,28,True
1197,data/cube/20_Rotated/0_z_angle270.stl,data/cube/20_Rotated/50_z_angle270.stl,28,True
1198,data/cube/20_Rotated/0_y_angle270.stl,data/cube/20_Rotated/50_y_angle270.stl,28,True
1199,data/cube/20_Rotated/0_x_angle270.stl,data/cube/20_Rotated/50_x_angle270.stl,28,True
1200,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/1_z_angle0.stl,86,True
1201,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/1_y_angle0.stl,86,True
1202,data/cube/25_Rotated/0_x_angle0.stl,data/cube/25_Rotated/1_x_angle0.stl,86,True
1203,data/cube/25_Rotated/0_z_angle90.stl,data/cube/25_Rotated/1_z_angle90.stl,86,True
1204,data/cube/25_Rotated/0_y_angle90.stl,data/cube/25_Rotated/1_y_angle90.stl,86,True
1205,data/cube/25_Rotated/0_x_angle90.stl,data/cube/25_Rotated/1_x_angle90.stl,86,True
1206,data/cube/25_Rotated/0_z_angle180.stl,data/cube/25_Rotated/1_z_angle180.stl,86,True
1207,data/cube/25_Rotated/0_y_angle180.stl,data/cube/25_Rotated/1_y_angle180.stl,86,True
1208,data/cube/25_Rotated/0_x_angle180.stl,data/cube/25_Rotated/1_x_angle180.stl,86,True
1209,data/cube/25_Rotated/0_z_angle270.stl,data/cube/25_Rotated/1_z_angle270.stl,86,True
1210,data/cube/25_Rotated/0_y_angle270.stl,data/cube/25_Rotated/1_y_angle270.stl,86,True
1211,data/cube/25_Rotated/0_x_angle270.stl,data/cube/25_Rotated/1_x_angle270.stl,86,True
1212,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/2_z_angle0.stl,86,True
1213,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/2_y_angle0.stl,86,True
1214,data/cube/25_Rotated/0_x_angle0.stl,data/cube/25_Rotated/2_x_angle0.stl,86,True
1215,data/cube/25_Rotated/0_z_angle90.stl,data/cube/25_Rotated/2_z_angle90.stl,86,True
1216,data/cube/25_Rotated/0_y_angle90.stl,data/cube/25_Rotated/2_y_angle90.stl,86,True
1217,data/cube/25_Rotated/0_x_angle90.stl,data/cube/25_Rotated/2_x_angle90.stl,86,True
1218,data/cube/25_Rotated/0_z_angle180.stl,data/cube/25_Rotated/2_z_angle180.stl,86,True
1219,data/cube/25_Rotated/0_y_angle180.stl,data/cube/25_Rotated/2_y_angle180.stl,86,True
1220,data/cube/25_Rotated/0_x_angle180.stl,data/cube/25_Rotated/2_x_angle180.stl,86,True
1221,data/cube/25_Rotated/0_z_angle270.stl,data/cube/25_Rotated/2_z_angle270.stl,86,True
1222,data/cube/25_Rotated/0_y_angle270.stl,data/cube/25_Rotated/2_y_angle270.stl,86,True
1223,data/cube/25_Rotated/0_x_angle270.stl,data/cube/25_Rotated/2_x_angle270.stl,86,True
1224,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/3_z_angle0.stl,86,True
1225,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/3_y_angle0.stl,86,True
1226,data/cube/25_Rotated/0_x_angle0.stl,data/cube/25_Rotated/3_x_angle0.stl,86,True
1227,data/cube/25_Rotated/0_z_angle90.stl,data/cube/25_Rotated/3_z_angle90.stl,86,True
1228,data/cube/25_Rotated/0_y_angle90.stl,data/cube/25_Rotated/3_y_angle90.stl,86,True
1229,data/cube/25_Rotated/0_x_angle90.stl,data/cube/25_Rotated/3_x_angle90.stl,86,True
1230,data/cube/25_Rotated/0_z_angle180.stl,data/cube/25_Rotated/3_z_angle180.stl,86,True
1231,data/cube/25_Rotated/0_y_angle180.stl,data/cube/25_Rotated/3_y_angle180.stl,86,True
1232,data/cube/25_Rotated/0_x_angle180.stl,data/cube/25_Rotated/3_x_angle180.stl,86,True
1233,data/cube/25_Rotated/0_z_angle270.stl,data/cube/25_Rotated/3_z_angle270.stl,86,True
1234,data/cube/25_Rotated/0_y_angle270.stl,data/cube/25_Rotated/3_y_angle270.stl,86,True
1235,data/cube/25_Rotated/0_x_angle270.stl,data/cube/25_Rotated/3_x_angle270.stl,86,True
1236,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/4_z_angle0.stl,86,True
1237,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/4_y_angle0.stl,86,True
1238,data/cube/25_Rotated/0_x_angle0.stl,data/cube/25_Rotated/4_x_angle0.stl,86,True
1239,data/cube/25_Rotated/0_z_angle90.stl,data/cube/25_Rotated/4_z_angle90.stl,86,True
1240,data/cube/25_Rotated/0_y_angle90.stl,data/cube/25_Rotated/4_y_angle90.stl,86,True
1241,data/cube/25_Rotated/0_x_angle90.stl,data/cube/25_Rotated/4_x_angle90.stl,86,True
1242,data/cube/25_Rotated/0_z_angle180.stl,data/cube/25_Rotated/4_z_angle180.stl,86,True
1243,data/cube/25_Rotated/0_y_angle180.stl,data/cube/25_Rotated/4_y_angle180.stl,86,True
1244,data/cube/25_Rotated/0_x_angle180.stl,data/cube/25_Rotated/4_x_angle180.stl,86,True
1245,data/cube/25_Rotated/0_z_angle270.stl,data/cube/25_Rotated/4_z_angle270.stl,86,True
1246,data/cube/25_Rotated/0_y_angle270.stl,data/cube/25_Rotated/4_y_angle270.stl,86,True
1247,data/cube/25_Rotated/0_x_angle270.stl,data/cube/25_Rotated/4_x_angle270.stl,86,True
1248,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/5_z_angle0.stl,86,True
1249,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/5_y_angle0.stl,86,True
1250,data/cube/25_Rotated/0_x_angle0.stl,data/cube/25_Rotated/5_x_angle0.stl,86,True
1251,data/cube/25_Rotated/0_z_angle90.stl,data/cube/25_Rotated/5_z_angle90.stl,86,True
1252,data/cube/25_Rotated/0_y_angle90.stl,data/cube/25_Rotated/5_y_angle90.stl,86,True
1253,data/cube/25_Rotated/0_x_angle90.stl,data/cube/25_Rotated/5_x_angle90.stl,86,True
1254,data/cube/25_Rotated/0_z_angle180.stl,data/cube/25_Rotated/5_z_angle180.stl,86,True
1255,data/cube/25_Rotated/0_y_angle180.stl,data/cube/25_Rotated/5_y_angle180.stl,86,True
1256,data/cube/25_Rotated/0_x_angle180.stl,data/cube/25_Rotated/5_x_angle180.stl,86,True
1257,data/cube/25_Rotated/0_z_angle270.stl,data/cube/25_Rotated/5_z_angle270.stl,86,True
1258,data/cube/25_Rotated/0_y_angle270.stl,data/cube/25_Rotated/5_y_angle270.stl,86,True
1259,data/cube/25_Rotated/0_x_angle270.stl,data/cube/25_Rotated/5_x_angle270.stl,86,True
1260,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/6_z_angle0.stl,86,True
1261,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/6_y_angle0.stl,86,True
1262,data/cube/25_Rotated/0_x_angle0.stl,data/cube/25_Rotated/6_x_angle0.stl,86,True
1263,data/cube/25_Rotated/0_z_angle90.stl,data/cube/25_Rotated/6_z_angle90.stl,86,True
1264,data/cube/25_Rotated/0_y_angle90.stl,data/cube/25_Rotated/6_y_angle90.stl,86,True
1265,data/cube/25_Rotated/0_x_angle90.stl,data/cube/25_Rotated/6_x_angle90.stl,86,True
1266,data/cube/25_Rotated/0_z_angle180.stl,data/cube/25_Rotated/6_z_angle180.stl,86,True
1267,data/cube/25_Rotated/0_y_angle180.stl,data/cube/25_Rotated/6_y_angle180.stl,86,True
1268,data/cube/25_Rotated/0_x_angle180.stl,data/cube/25_Rotated/6_x_angle180.stl,86,True
1269,data/cube/25_Rotated/0_z_angle270.stl,data/cube/25_Rotated/6_z_angle270.stl,86,True
1270,data/cube/25_Rotated/0_y_angle270.stl,data/cube/25_Rotated/6_y_angle270.stl,86,True
1271,data/cube/25_Rotated/0_x_angle270.stl,data/cube/25_Rotated/6_x_angle270.stl,86,True
1272,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/7_z_angle0.stl,86,True
1273,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/7_y_angle0.stl,86,True
1274,data/cube/25_Rotated/0_x_angle0.stl,data/cube/25_Rotated/7_x_angle0.stl,86,True
1275,data/cube/25_Rotated/0_z_angle90.stl,data/cube/25_Rotated/7_z_angle90.stl,86,True
1276,data/cube/25_Rotated/0_y_angle90.stl,data/cube/25_Rotated/7_y_angle90.stl,86,True
1277,data/cube/25_Rotated/0_x_angle90.stl,data/cube/25_Rotated/7_x_angle90.stl,86,True
1278,data/cube/25_Rotated/0_z_angle180.stl,data/cube/25_Rotated/7_z_angle180.stl,86,True
1279,data/cube/25_Rotated/0_y_angle180.stl,data/cube/25_Rotated/7_y_angle180.stl,86,True
1280,data/cube/25_Rotated/0_x_angle180.stl,data/cube/25_Rotated/7_x_angle180.stl,86,True
1281,data/cube/25_Rotated/0_z_angle270.stl,data/cube/25_Rotated/7_z_angle270.stl,86,True
1282,data/cube/25_Rotated/0_y_angle270.stl,data/cube/25_Rotated/7_y_angle270.stl,86,True
1283,data/cube/25_Rotated/0_x_angle270.stl,data/cube/25_Rotated/7_x_angle270.stl,86,True
1284,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/8_z_angle0.stl,86,True
1285,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/8_y_angle0.stl,86,True
1286,data/cube/25_Rotated/0_x_angle0.stl,data/cube/25_Rotated/8_x_angle0.stl,86,True
1287,data/cube/25_Rotated/0_z_angle90.stl,data/cube/25_Rotated/8_z_angle90.stl,86,True
1288,data/cube/25_Rotated/0_y_angle90.stl,data/cube/25_Rotated/8_y_angle90.stl,86,True
1289,data/cube/25_Rotated/0_x_angle90.stl,data/cube/25_Rotated/8_x_angle90.stl,86,True
1290,data/cube/25_Rotated/0_z_angle180.stl,data/cube/25_Rotated/8_z_angle180.stl,86,True
1291,data/cube/25_Rotated/0_y_angle180.stl,data/cube/25_Rotated/8_y_angle180.stl,86,True
1292,data/cube/25_Rotated/0_x_angle180.stl,data/cube/25_Rotated/8_x_angle180.stl,86,True
1293,data/cube/25_Rotated/0_z_angle270.stl,data/cube/25_Rotated/8_z_angle270.stl,86,True
1294,data/cube/25_Rotated/0_y_angle270.stl,data/cube/25_Rotated/8_y_angle270.stl,86,True
1295,data/cube/25_Rotated/0_x_angle270.stl,data/cube/25_Rotated/8_x_angle270.stl,86,True
1296,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/9_z_angle0.stl,86,True
1297,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/9_y_angle0.stl,86,True
1298,data/cube/25_Rotated/0_x_angle0.stl,data/cube/25_Rotated/9_x_angle0.stl,86,True
1299,data/cube/25_Rotated/0_z_angle90.stl,data/cube/25_Rotated/9_z_angle90.stl,86,True
1300,data/cube/25_Rotated/0_y_angle90.stl,data/cube/25_Rotated/9_y_angle90.stl,86,True
1301,data/cube/25_Rotated/0_x_angle90.stl,data/cube/25_Rotated/9_x_angle90.stl,86,True
1302,data/cube/25_Rotated/0_z_angle180.stl,data/cube/25_Rotated/9_z_angle180.stl,86,True
1303,data/cube/25_Rotated/0_y_angle180.stl,data/cube/25_Rotated/9_y_angle180.stl,86,True
1304,data/cube/25_Rotated/0_x_angle180.stl,data/cube/25_Rotated/9_x_angle180.stl,86,True
1305,data/cube/25_Rotated/0_z_angle270.stl,data/cube/25_Rotated/9_z_angle270.stl,86,True
1306,data/cube/25_Rotated/0_y_angle270.stl,data/cube/25_Rotated/9_y_angle270.stl,86,True
1307,data/cube/25_Rotated/0_x_angle270.stl,data/cube/25_Rotated/9_x_angle270.stl,86,True
1308,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/10_z_angle0.stl,86,True
1309,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/10_y_angle0.stl,86,True
1310,data/cube/25_Rotated/0_x_angle0.stl,data/cube/25_Rotated/10_x_angle0.stl,86,True
1311,data/cube/25_Rotated/0_z_angle90.stl,data/cube/25_Rotated/10_z_angle90.stl,86,True
1312,data/cube/25_Rotated/0_y_angle90.stl,data/cube/25_Rotated/10_y_angle90.stl,86,True
1313,data/cube/25_Rotated/0_x_angle90.stl,data/cube/25_Rotated/10_x_angle90.stl,86,True
1314,data/cube/25_Rotated/0_z_angle180.stl,data/cube/25_Rotated/10_z_angle180.stl,86,True
1315,data/cube/25_Rotated/0_y_angle180.stl,data/cube/25_Rotated/10_y_angle180.stl,86,True
1316,data/cube/25_Rotated/0_x_angle180.stl,data/cube/25_Rotated/10_x_angle180.stl,86,True
1317,data/cube/25_Rotated/0_z_angle270.stl,data/cube/25_Rotated/10_z_angle270.stl,86,True
1318,data/cube/25_Rotated/0_y_angle270.stl,data/cube/25_Rotated/10_y_angle270.stl,86,True
1319,data/cube/25_Rotated/0_x_angle270.stl,data/cube/25_Rotated/10_x_angle270.stl,86,True
1320,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/11_z_angle0.stl,86,True
1321,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/11_y_angle0.stl,86,True
1322,data/cube/25_Rotated/0_x_angle0.stl,data/cube/25_Rotated/11_x_angle0.stl,86,True
1323,data/cube/25_Rotated/0_z_angle90.stl,data/cube/25_Rotated/11_z_angle90.stl,86,True
1324,data/cube/25_Rotated/0_y_angle90.stl,data/cube/25_Rotated/11_y_angle90.stl,86,True
1325,data/cube/25_Rotated/0_x_angle90.stl,data/cube/25_Rotated/11_x_angle90.stl,86,True
1326,data/cube/25_Rotated/0_z_angle180.stl,data/cube/25_Rotated/11_z_angle180.stl,86,True
1327,data/cube/25_Rotated/0_y_angle180.stl,data/cube/25_Rotated/11_y_angle180.stl,86,True
1328,data/cube/25_Rotated/0_x_angle180.stl,data/cube/25_Rotated/11_x_angle180.stl,86,True
1329,data/cube/25_Rotated/0_z_angle270.stl,data/cube/25_Rotated/11_z_angle270.stl,86,True
1330,data/cube/25_Rotated/0_y_angle270.stl,data/cube/25_Rotated/11_y_angle270.stl,86,True
1331,data/cube/25_Rotated/0_x_angle270.stl,data/cube/25_Rotated/11_x_angle270.stl,86,True
1332,data/cube/25_Rotated/0_z_angle0.stl,data/cube/25_Rotated/12_z_angle0.stl,86,True
1333,data/cube/25_Rotated/0_y_angle0.stl,data/cube/25_Rotated/12_y_angle0.stl,86,True
